Country;Sub-commodity;Year;Production
Brazil;Other ferro-alloys;2001;16623.0
Bulgaria;Ferro-silicon;2001;8000.0
Chile;Ferro-silico-manganese;2001;153.0
China;Ferro-silicon;2001;1384900.0
China;Silicon metal;2001;400000.0
Finland;Ferro-chrome;2001;236000.0
India;Ferro-molybdenum;2001;2152.0
India;Ferro-silico-magnesium;2001;2385.0
India;Other ferro-alloys;2001;265.0
Indonesia;Ferro-nickel;2001;47769.0
Japan;Ferro-manganese;2001;368293.0
Japan;Ferro-nickel;2001;367739.0
Japan;Ferro-silico-manganese;2001;66257.0
Japan;Ferro-vanadium;2001;3613.0
North Macedonia;Ferro-silicon;2001;27287.0
Norway;Ferro-silicon;2001;427590.0
Russia;Ferro-chrome;2001;211000.0
Slovakia;Ferro-silico-manganese;2001;46288.0
Slovakia;Ferro-silicon;2001;55577.0
Spain;Ferro-manganese;2001;24804.0
Spain;Ferro-silico-manganese;2001;102110.0
Spain;Silicon metal;2001;29114.0
USA;Ferro-silicon;2001;190827.0
Ukraine;Ferro-silicon;2001;231000.0
Venezuela;Ferro-manganese;2001;12715.0
Venezuela;Ferro-nickel;2001;27033.0
Venezuela;Ferro-silicon;2001;85708.0
Albania;Ferro-chrome;2002;22800.0
Argentina;Ferro-silicon;2002;2700.0
Belgium;Ferro-vanadium;2002;1492.0
Bhutan;Ferro-silicon;2002;21000.0
Brazil;Ferro-niobium;2002;36450.0
Brazil;Ferro-silicon;2002;145910.0
Canada;Ferro-niobium;2002;5100.0
China;Ferro-silico-chrome;2002;43492.0
China;Silicon metal;2002;500000.0
Dominican Republic;Ferro-nickel;2002;59629.0
Georgia;Ferro-manganese;2002;4211.0
Germany;Ferro-chrome;2002;20018.0
Greece;Ferro-nickel;2002;96000.0
India;Ferro-aluminium;2002;2000.0
India;Ferro-silicon;2002;81955.0
India;Ferro-vanadium;2002;914.0
Japan;Ferro-molybdenum;2002;2375.0
Kazakhstan;Ferro-silico-manganese;2002;163725.0
Korea (Rep. of);Ferro-manganese;2002;137000.0
Korea (Rep. of);Ferro-silico-manganese;2002;94000.0
Korea, Dem. P.R. of;Ferro-alloys;2002;10000.0
Norway;Ferro-silicon;2002;359944.0
Norway;Silicon metal;2002;152981.0
Poland;Ferro-manganese;2002;602.0
Poland;Other ferro-alloys;2002;4200.0
Russia;Ferro-nickel;2002;45000.0
Russia;Ferro-silico-chrome;2002;55134.0
Russia;Ferro-silico-manganese;2002;127000.0
Russia;Spiegeleisen;2002;7000.0
Slovakia;Other ferro-alloys;2002;24657.0
Slovenia;Ferro-silicon;2002;9000.0
South Africa;Ferro-silico-manganese;2002;315802.0
Venezuela;Ferro-silicon;2002;87528.0
Argentina;Ferro-silico-manganese;2003;5000.0
Australia;Ferro-silico-manganese;2003;130568.0
Brazil;Ferro-chrome;2003;196032.0
Brazil;Ferro-silico-manganese;2003;261658.0
Brazil;Ferro-silicon;2003;156824.0
Brazil;Other ferro-alloys;2003;38559.0
Czech Republic;Ferro-vanadium;2003;3000.0
Dominican Republic;Ferro-nickel;2003;69545.0
Egypt;Other ferro-alloys;2003;30000.0
India;Other ferro-alloys;2003;166.0
Iran;Ferro-silicon;2003;40297.0
Japan;Ferro-chrome;2003;19427.0
Japan;Ferro-molybdenum;2003;2691.0
Japan;Ferro-vanadium;2003;3491.0
Norway;Other ferro-alloys;2003;50000.0
Russia;Ferro-silico-manganese;2003;83000.0
Slovakia;Ferro-silicon;2003;41539.0
South Africa;Ferro-silicon;2003;135300.0
Spain;Ferro-silico-manganese;2003;100000.0
Spain;Silicon metal;2003;30000.0
USA;Ferro-silicon;2003;147964.0
USA;Silicon metal;2003;133680.0
Ukraine;Ferro-silico-manganese;2003;991600.0
Venezuela;Ferro-silicon;2003;90534.0
Zimbabwe;Ferro-chrome;2003;261095.0
Austria;Ferro-vanadium;2004;5800.0
Bosnia & Herzegovina;Ferro-alloys;2004;19820.0
Brazil;Other ferro-alloys;2004;45868.0
Canada;Ferro-silicon;2004;35000.0
China;Other ferro-alloys;2004;7930000.0
China;Silicon metal;2004;660000.0
Colombia;Ferro-nickel;2004;111700.0
Egypt;Ferro-silicon;2004;55000.0
Germany;Other ferro-alloys;2004;26000.0
Germany;Silicon metal;2004;28773.0
Italy;Ferro-manganese;2004;38000.0
Japan;Ferro-manganese;2004;437389.0
Kazakhstan;Ferro-silicon;2004;103580.0
Mexico;Ferro-silico-manganese;2004;103206.0
Norway;Ferro-silico-manganese;2004;260000.0
Norway;Silicon metal;2004;193566.0
Poland;Other ferro-alloys;2004;1419.0
Russia;Ferro-nickel;2004;36000.0
Spain;Ferro-silicon;2004;60000.0
Sweden;Ferro-chrome;2004;127300.0
Sweden;Ferro-silicon;2004;18500.0
Ukraine;Ferro-silico-manganese;2004;1088600.0
Venezuela;Ferro-silico-manganese;2004;35000.0
Venezuela;Ferro-silicon;2004;92000.0
Armenia;Ferro-molybdenum;2005;5000.0
Austria;Ferro-molybdenum;2005;5000.0
Austria;Ferro-nickel;2005;2500.0
China;Ferro-chrome;2005;854000.0
India;Ferro-chrome;2005;662297.0
India;Ferro-silico-magnesium;2005;11171.0
India;Ferro-titanium;2005;735.0
India;Ferro-vanadium;2005;877.0
Japan;Ferro-chrome;2005;12367.0
Japan;Ferro-manganese;2005;448616.0
Japan;Ferro-molybdenum;2005;4019.0
North Macedonia;Ferro-nickel;2005;8141.0
North Macedonia;Ferro-silicon;2005;71249.0
Poland;Ferro-manganese;2005;7782.0
Poland;Ferro-silicon;2005;65118.0
Russia;Ferro-manganese;2005;110000.0
Russia;Ferro-nickel;2005;22050.0
Russia;Ferro-silico-manganese;2005;48000.0
Slovenia;Ferro-silicon;2005;15529.0
South Africa;Ferro-chrome;2005;2811836.0
Sweden;Ferro-silicon;2005;9800.0
Ukraine;Ferro-manganese;2005;359000.0
Ukraine;Spiegeleisen;2005;5000.0
Venezuela;Ferro-silicon;2005;92000.0
Argentina;Ferro-silico-manganese;2006;9268.0
Argentina;Ferro-silicon;2006;24400.0
Armenia;Ferro-molybdenum;2006;4900.0
Austria;Ferro-vanadium;2006;6250.0
Bhutan;Ferro-silicon;2006;20000.0
Brazil;Ferro-manganese;2006;61434.0
Brazil;Ferro-nickel;2006;27600.0
Bulgaria;Ferro-silicon;2006;10000.0
China;Ferro-chrome;2006;1042500.0
France;Ferro-manganese & spiegeleisen;2006;139533.0
France;Silicon metal;2006;100000.0
India;Ferro-silicon;2006;92632.0
India;Ferro-titanium;2006;1761.0
India;Ferro-vanadium;2006;1139.0
Japan;Ferro-nickel;2006;335884.0
Korea (Rep. of);Ferro-manganese;2006;169202.0
Russia;Ferro-silico-manganese;2006;40000.0
Slovakia;Other ferro-alloys;2006;65498.0
South Africa;Ferro-vanadium;2006;18000.0
Spain;Silicon metal;2006;32000.0
Sweden;Ferro-silicon;2006;4600.0
Argentina;Ferro-silico-manganese;2007;8917.0
Australia;Ferro-silico-manganese;2007;105800.0
Brazil;Ferro-silico-chrome;2007;12943.0
Brazil;Ferro-silicon;2007;196403.0
China;Silicon metal;2007;1080000.0
Czech Republic;Ferro-vanadium;2007;1700.0
Finland;Ferro-chrome;2007;241760.0
Georgia;Ferro-silico-manganese;2007;107986.0
India;Ferro-molybdenum;2007;2899.0
India;Ferro-vanadium;2007;1585.0
Indonesia;Ferro-silico-manganese;2007;6000.0
Iran;Ferro-chrome;2007;8000.0
Japan;Ferro-nickel;2007;351503.0
Kazakhstan;Ferro-chrome;2007;1307536.0
Kazakhstan;Other ferro-alloys;2007;1222.0
Korea (Rep. of);Ferro-silico-manganese;2007;105607.0
Mexico;Ferro-silico-manganese;2007;109286.0
North Macedonia;Ferro-silico-manganese;2007;70472.0
North Macedonia;Ferro-silicon;2007;34215.0
Norway;Ferro-manganese;2007;291400.0
Poland;Other ferro-alloys;2007;6255.0
Russia;Spiegeleisen;2007;7000.0
South Africa;Ferro-silicon;2007;140000.0
USA;Ferro-silicon;2007;220000.0
USA;Silicon metal;2007;143000.0
Ukraine;Ferro-manganese;2007;368321.0
Ukraine;Ferro-silico-manganese;2007;1281073.0
Ukraine;Ferro-silicon;2007;218485.0
Zimbabwe;Ferro-chrome;2007;187327.0
Argentina;Ferro-silico-manganese;2008;9172.0
Brazil;Ferro-nickel;2008;26300.0
Brazil;Ferro-silico-magnesium;2008;30800.0
Brazil;Other ferro-alloys;2008;47800.0
Bulgaria;Ferro-silicon;2008;6000.0
China;Silicon metal;2008;1100000.0
Egypt;Ferro-silicon;2008;59192.0
Egypt;Other ferro-alloys;2008;30000.0
France;Ferro-manganese;2008;46600.0
France;Ferro-silicon;2008;30000.0
France;Silicon metal;2008;118000.0
Georgia;Ferro-silico-manganese;2008;123468.0
Germany;Other ferro-alloys;2008;5000.0
India;Ferro-chrome;2008;817239.0
India;Other ferro-alloys;2008;541.0
Indonesia;Ferro-manganese;2008;12000.0
Korea (Rep. of);Ferro-manganese;2008;251125.0
Norway;Ferro-manganese;2008;308400.0
Norway;Silicon metal;2008;180135.0
Poland;Ferro-silicon;2008;56031.0
Romania;Ferro-chrome;2008;6179.0
Russia;Ferro-manganese;2008;110000.0
Russia;Ferro-molybdenum;2008;5838.0
Slovakia;Other ferro-alloys;2008;61194.0
South Africa;Ferro-silicon;2008;137000.0
Turkey;Ferro-chrome;2008;75840.0
USA;Ferro-silicon;2008;248000.0
Ukraine;Ferro-manganese;2008;361501.0
Ukraine;Ferro-nickel;2008;97848.0
Venezuela;Ferro-nickel;2008;42300.0
Argentina;Ferro-silicon;2009;11300.0
Brazil;Ferro-manganese;2009;44594.0
Canada;Ferro-silicon;2009;25820.0
China;Ferro-chrome;2009;1813000.0
Egypt;Other ferro-alloys;2009;30000.0
Finland;Ferro-chrome;2009;123310.0
Germany;Other ferro-alloys;2009;6336.0
India;Ferro-manganese;2009;356123.0
India;Ferro-silico-magnesium;2009;17132.0
Indonesia;Ferro-manganese;2009;12000.0
Indonesia;Ferro-nickel;2009;62750.0
Japan;Ferro-manganese;2009;361375.0
Japan;Ferro-silico-manganese;2009;49205.0
Kazakhstan;Other ferro-alloys;2009;1205.0
Korea (Rep. of);Ferro-manganese;2009;182308.0
North Macedonia;Ferro-silicon;2009;7657.0
Russia;Ferro-silico-chrome;2009;8285.0
Russia;Ferro-silicon;2009;745000.0
South Africa;Ferro-manganese;2009;265000.0
Spain;Ferro-silico-manganese;2009;59200.0
Spain;Silicon metal;2009;23000.0
Ukraine;Ferro-silicon;2009;193034.0
Ukraine;Other ferro-alloys;2009;23882.0
Venezuela;Ferro-manganese;2009;15800.0
Armenia;Ferro-molybdenum;2010;5126.0
Brazil;Ferro-silico-magnesium;2010;33623.0
Canada;Ferro-niobium;2010;6695.0
Chile;Ferro-molybdenum;2010;12485.0
France;Ferro-manganese;2010;138100.0
Germany;Other ferro-alloys;2010;9200.0
Germany;Silicon metal;2010;30105.0
Greece;Ferro-nickel;2010;69596.0
India;Ferro-aluminium;2010;7538.0
India;Ferro-chrome;2010;1003598.0
India;Ferro-silico-manganese;2010;1242139.0
Italy;Ferro-silico-manganese;2010;108000.0
Kazakhstan;Ferro-silico-chrome;2010;159765.0
Kazakhstan;Other ferro-alloys;2010;1283.0
Mexico;Ferro-silico-manganese;2010;134470.0
Romania;Ferro-chrome;2010;14353.0
Russia;Ferro-manganese;2010;171000.0
South Africa;Ferro-manganese;2010;517000.0
Sweden;Ferro-chrome;2010;64400.0
Ukraine;Ferro-silico-manganese;2010;1000329.0
Ukraine;Other ferro-alloys;2010;28546.0
Venezuela;Ferro-manganese;2010;5300.0
Venezuela;Ferro-silico-manganese;2010;16500.0
Argentina;Ferro-silico-manganese;2011;11000.0
Australia;Silicon metal;2011;34000.0
Bahrain;Ferro-silicon;2011;3000.0
Brazil;Ferro-silico-chrome;2011;11638.0
Brazil;Ferro-silico-manganese;2011;218590.0
Brazil;Other ferro-alloys;2011;32700.0
Canada;Ferro-niobium;2011;7018.0
Canada;Ferro-vanadium;2011;900.0
Canada;Silicon metal;2011;30000.0
Dominican Republic;Ferro-nickel;2011;34576.0
Egypt;Other ferro-alloys;2011;30000.0
France;Ferro-silicon;2011;71500.0
Germany;Ferro-chrome;2011;18500.0
India;Ferro-aluminium;2011;5850.0
India;Ferro-chrome;2011;943000.0
Indonesia;Ferro-nickel;2011;98450.0
Indonesia;Ferro-silico-manganese;2011;8000.0
Italy;Ferro-manganese;2011;25000.0
Italy;Ferro-silico-manganese;2011;145000.0
Japan;Ferro-silico-manganese;2011;49798.0
Kazakhstan;Ferro-silicon;2011;1683.0
Norway;Ferro-manganese;2011;337900.0
Poland;Ferro-silicon;2011;72668.0
Russia;Ferro-silico-chrome;2011;4200.0
Russia;Ferro-silicon;2011;1030000.0
Russia;Other ferro-alloys;2011;34000.0
Spain;Ferro-silico-manganese;2011;142300.0
Spain;Silicon metal;2011;34800.0
Venezuela;Ferro-manganese;2011;12000.0
Venezuela;Ferro-silico-manganese;2011;24000.0
Albania;Ferro-chrome;2012;24018.0
Armenia;Ferro-molybdenum;2012;5836.0
Australia;Silicon metal;2012;43000.0
Canada;Silicon metal;2012;30000.0
China;Ferro-alloys;2012;30300000.0
Egypt;Ferro-silicon;2012;54930.0
France;Ferro-manganese;2012;101000.0
France;Ferro-silicon;2012;63300.0
Georgia;Ferro-manganese;2012;4500.0
Georgia;Ferro-silico-manganese;2012;257421.0
India;Ferro-chrome;2012;944000.0
India;Ferro-titanium;2012;630.0
Japan;Ferro-nickel;2012;371913.0
Japan;Ferro-silico-manganese;2012;52287.0
Japan;Other ferro-alloys;2012;19364.0
Korea (Rep. of);Ferro-manganese;2012;400000.0
Korea (Rep. of);Ferro-silico-manganese;2012;196000.0
Korea (Rep. of);Other ferro-alloys;2012;4200.0
Korea, Dem. P.R. of;Ferro-alloys;2012;16000.0
